unit,description,sim correlation,sim ablation(optim),sim ablation(norm)
1141,Animals and people,0.1586745530366897,0.0278622508049011,0.019163668155670166
1142,Rounded edges in pictures,-0.0137677956372499,-0.0014665126800537,-0.00041282176971435547
1143,The legs of athletes,0.1447352319955825,0.0596224665641784,0.00930696725845337
1144,Human hands,0.0480563342571258,0.0021330118179321,2.193450927734375e-05
1145,Animals,-0.0063014724291861,0.0016465783119201,-0.0003497600555419922
1146,Items with straight features,0.0380636043846607,0.0032747983932495,0.0009984970092773438
1147,Animals and circular objects,0.0671396479010582,-0.0014600753784179,-0.00509488582611084
1148,Food and shelving,0.3082339167594909,0.0239349007606506,0.06009936332702637
1149,Vertical lines,0.1987815052270889,0.0156263709068298,0.03258562088012695
1150,Animals,0.0038520253729075,0.0009968280792236,-0.0009481906890869141
1151,Birds,0.4373427033424377,0.0475996732711792,0.022820234298706055
1152,Sunglasses,0.1314608007669448,0.0184656977653503,0.014905810356140137
1153,People,0.0461111888289451,0.0139847993850708,-0.0006470680236816406
1154,Flames,0.1352084279060363,0.006299078464508,0.0013584494590759277
1155,Items with straight features,0.0746309459209442,0.0024714469909667,0.0028738975524902344
1156,Boats,0.010876240208745,0.0026150345802307,-0.0002543926239013672
1157,Animals,0.1061644256114959,0.0066271424293518,0.002255380153656006
1158,Animals and flowers,0.0895171910524368,0.0221145749092102,0.007142484188079834
1159,Neck braces,0.1493270844221115,-0.0034250020980834,0.00028961896896362305
1160,Items with straight features,-0.0254837740212678,0.004265546798706,0.00022846460342407227
1161,Musical instruments and leashes,0.0287019927054643,0.0102182030677795,0.0029477477073669434
1162,Animals,0.072498545050621,-0.0011053085327148,-0.00035643577575683594
1163,Textured areas,0.1237363666296005,0.0157194733619689,0.0105476975440979
1164,Human hands,0.093605138361454,-0.0006982088088989,0.0022777318954467773
1165,Metal objects,0.0520873144268989,-0.0010539293289184,7.49826431274414e-05
1166,Animals and circular objects,0.0786321759223938,0.0076381564140319,0.005382239818572998
1167,Circles,0.0275112427771091,0.021299123764038,-0.0023343563079833984
1168,Vehicles,0.0889775305986404,0.0062193870544433,0.005025506019592285
1169,Rounded edges in pictures,0.0329106338322162,-0.0077991485595703,-0.001958012580871582
1170,Red objects,0.0926586389541626,0.0124202966690063,0.010925590991973877
1171,Dresses,0.2287479192018509,0.0221314430236816,0.07307237386703491
1172,Animals and vehicles,0.0200449414551258,0.0006126165390014,0.0003122687339782715
1173,Items with straight features,0.0761456564068794,0.0034641623497009,0.0036203861236572266
1174,Animals and food,0.1417260915040969,0.0266671776771545,0.01054912805557251
1175,Vehicles and animals,0.079718217253685,0.0040735006332397,0.002341926097869873
1176,Metal objects,0.057186484336853,0.0197876095771789,0.005583584308624268
1177,Animals and vehicles,-0.0181146170943975,0.0017845630645751,-0.00011897087097167969
1178,Bugs,0.2055808305740356,0.0193837881088256,0.011033236980438232
1179,Animals,0.3525446951389313,0.0500744581222534,0.07869875431060791
1180,Musical instruments,0.3267408907413482,0.0402878522872924,0.03474146127700806
1181,Metal objects,0.0928914472460746,0.0129604339599609,0.003908693790435791
1182,Similar color patterns,0.0502105839550495,-0.0015815496444702,-0.002365589141845703
1183,Animals,0.0896567404270172,0.0054795145988464,-0.0010181665420532227
1184,Rounded edges in pictures,-0.0136459833011031,0.0041969418525695,-0.0002536773681640625
1185,Purple flowers,0.3313889801502228,0.018257200717926,0.03939783573150635
1186,Rounded edges in pictures,-0.0171333756297826,0.0060315728187561,-1.2040138244628906e-05
1187,Items with straight features,0.0222947802394628,0.0080933570861816,0.0003504157066345215
1188,Green grass,0.0464551411569118,0.0016114115715026,0.0005661249160766602
1189,The sky and vehicles,0.3464706838130951,0.0334357619285583,0.04899299144744873
1190,Text on a bottle,0.1093693599104881,0.0117380619049072,0.003932595252990723
1191,Brown animals,0.244415670633316,0.0332896709442138,0.014795005321502686
1192,Black instruments,0.217340663075447,0.0297461748123168,0.03724932670593262
1193,Similar color patterns,0.0831753760576248,0.005664050579071,0.0007646679878234863
1194,Animals,0.1872548013925552,0.0274419784545898,0.014731287956237793
1195,Metal objects,0.0410093329846859,0.017731487751007,-0.0013483762741088867
1196,Landscapes,0.3597429394721985,0.0535336136817932,0.05592036247253418
1197,Rounded edges in pictures,0.0054729203693568,-0.0032539367675781,-0.00029337406158447266
1198,Animals,0.0436904653906822,0.0028177499771118,0.0018940567970275879
1199,"Gusher of water, ship, ship, water",0.1396772265434265,0.0070210695266723,0.0017156600952148438
1200,Rounded edges in pictures,0.0265106856822967,0.0056842565536499,-0.002403855323791504
1201,Vehicles,0.2726522386074066,0.0524027347564697,0.07376104593276978
1202,Animals,0.0050058090128004,0.0127131938934326,-0.0014878511428833008
1203,Items that are connected,0.054139319807291,0.0030449628829956,0.001575767993927002
1204,Dogs and vehicles,0.1791564375162124,0.0266936421394348,0.01195836067199707
1205,Animals and food,0.1145435124635696,0.015742003917694,0.008904993534088135
1206,Animals and vehicles,0.0090966401621699,0.0045886635780334,-0.001267075538635254
1207,Faces of animals,0.1128323078155517,0.0242451429367065,0.004454970359802246
1208,Items with straight features,-0.0237582400441169,0.0124574899673461,-0.00013208389282226562
1209,Shower caps,0.1576393544673919,0.007007896900177,0.0018090605735778809
1210,Beds,0.2990628182888031,0.010954737663269,0.02696549892425537
1211,Items that are connected,-0.047834075987339,0.0163491964340209,0.00420147180557251
1212,The top of a building,0.1174972206354141,0.0272961258888244,0.0080033540725708
1213,Green areas in picture,0.022026302292943,0.0069879293441772,0.0008040666580200195
1214,Musical instruments,0.2585407495498657,0.0512527227401733,0.04614543914794922
1215,Hands,0.0528533458709716,-0.0002857446670532,0.003168761730194092
1216,Rounded edges in pictures,0.0084337061271071,0.0030187964439392,0.00058746337890625
1217,Rounded edges in pictures,0.0015747370198369,0.0132521986961364,-0.00012004375457763672
1218,Round objects,0.1399013400077819,0.0267567634582519,0.013176143169403076
1219,Buildings and signs,0.238311618566513,0.0045416355133056,0.018492519855499268
1220,Items with straight features,-0.0440976470708847,-0.0007389783859252,0.0012868046760559082
1221,Dog heads,0.210927665233612,0.0545815229415893,0.03350943326950073
1222,Edges of objects,0.0137299802154302,0.003463327884674,0.00013214349746704102
1223,Water fountains,0.1607666909694671,0.0191708207130432,0.010533511638641357
1224,People and clothes,0.119951419532299,0.0107485055923461,0.016813993453979492
1225,Animals and orange,0.1368350833654403,0.0129653215408325,0.003393828868865967
1226,Rounded edges in pictures,-0.0365898422896862,0.002249002456665,0.001015007495880127
1227,People,0.0827892795205116,0.0083153247833251,0.00036656856536865234
1228,Water,0.1674694269895553,0.0311068296432495,0.013580739498138428
1229,Items with straight features,-0.0194805953651666,0.0057711601257324,-8.928775787353516e-05
1230,Items with designs,0.0751206427812576,0.0172778964042663,0.0032137036323547363
1231,Vehicles,0.3869156837463379,0.0218755602836608,0.07644081115722656
1232,Animals,0.0692431330680847,0.0063120126724243,-0.004051089286804199
1233,Animals,0.1837497949600219,0.0317819118499755,0.00998687744140625
1234,Human legs,0.034931544214487,0.0057368874549865,-0.0016883611679077148
1235,Clothing being worn by clothes,0.2282443940639495,0.0392162203788757,0.06279098987579346
1236,Animals,0.22742460668087,0.0258742570877075,0.03757697343826294
1237,Musical instruments,0.0671212449669838,0.0017049312591552,-0.0004960298538208008
1238,Animals and circular objects,0.0575349330902099,0.0088173151016235,0.0029058456420898438
1239,Musical instruments,0.3968494534492492,0.060967206954956,0.052075207233428955
1240,Dogs,0.2170489281415939,0.0442194938659668,0.03014308214187622
1241,Animals,0.1461236625909805,0.0187730193138122,0.012548327445983887
1242,Animals,0.1209679692983627,0.0127688646316528,0.008761346340179443
1243,Animals and clothes,0.115303561091423,0.0113036632537841,0.011024415493011475
1244,Bird legs,0.199738472700119,0.0202069282531738,0.01089543104171753
1245,Water,0.2608570158481598,0.0249034762382507,0.03355759382247925
1246,Brown dogs,0.1150523945689201,0.0141665935516357,0.010846972465515137
1247,Bugs,0.1491052806377411,0.0159143209457397,0.010240554809570312
1248,Cubed objects,-0.0002325329842278,0.0106093883514404,0.0003044009208679199
1249,Rounded edges in pictures,-0.0130298556759953,0.0166776180267334,-8.26120376586914e-05
1250,Animals,0.093394361436367,0.0165561437606811,0.00900346040725708
1251,Balls,0.0898278132081031,0.0073355436325073,0.006905734539031982
1252,Circular objects,0.1301166117191314,0.0042769908905029,0.001059889793395996
1253,Vertical lines,0.0895421281456947,0.0061177611351013,0.007544755935668945
1254,Wheels,0.1834544986486435,0.011593222618103,0.026111483573913574
1255,Items with straight features,-0.0867470055818557,0.0206680297851562,0.006043553352355957
1256,Rounded objects,0.047025378793478,0.001723825931549,-0.0003376007080078125
1257,Animals and vehicles,0.1315299570560455,0.0286259055137634,0.008600771427154541
1258,Items with straight features,0.003192831762135,0.0019748210906982,-0.0005357265472412109
1259,Items with straight features,-0.0941312164068222,0.0181619524955749,0.006003439426422119
1260,Animals and people,-0.0410930402576923,-0.0033574104309082,0.001288294792175293
1261,Faces of things,0.0914626121520996,0.0273202061653137,0.0027464628219604492
1262,Items with straight features,-0.0555911101400852,0.0078070163726806,0.0021753907203674316
1263,Animals,0.1766297072172165,0.0267080068588256,0.025153696537017822
1264,Bugs,-0.0024117159191519,-0.006854772567749,-1.1920928955078125e-05
1265,Items with straight features,0.0231677256524562,0.0057893395423889,0.0008606910705566406
1266,Animals,0.0727636516094207,0.0237164497375488,-0.004721164703369141
1267,Bottles,0.1172147020697593,0.0073988437652587,0.008806943893432617
1268,Birds,0.3543827533721924,0.0579691529273986,0.039272844791412354
1269,Animals and signs,0.0089908456429839,0.0109423995018005,-0.0002262592315673828
1270,Brown dogs,0.0338362045586109,0.0131022930145263,0.001047670841217041
1271,Red objects,0.0918043553829193,0.009368896484375,0.0035740137100219727
1272,Animals,0.122135654091835,0.015011727809906,0.005442678928375244
1273,Animals and sticks,-0.0098550552502274,0.0038074254989624,6.139278411865234e-06
1274,Items that are connected,0.0793745070695877,0.0092549324035644,0.004871785640716553
1275,Black and white color combination,0.0650607645511627,0.0159751772880554,0.0028609633445739746
1276,Produce,0.2630704343318939,0.020043671131134,0.03317779302597046
1277,Items that are on the water,0.0434214174747467,0.0001240372657775,-0.0006412267684936523
1278,Animals,0.0741166993975639,0.0106068849563598,0.0014333724975585938
1279,Windows on a building,0.1157617643475532,0.0082067251205444,0.010633111000061035
1280,Vehicles,0.2734454572200775,0.0378865599632263,0.04437589645385742
1281,Circular objects,-0.0402414053678512,-0.0054634809494018,-0.00010251998901367188
1282,Red and blue objects,0.0323670767247676,0.0134634375572204,0.002424478530883789
1283,Items with patterns,0.0328071564435958,0.0139627456665039,0.00097733736038208
1284,"Long, thin objects",0.1290682107210159,0.0142553448677062,0.001094520092010498
1285,Items that are connected,-0.0254617668688297,0.0122583508491516,0.00021541118621826172
1286,Insects,0.0664470940828323,0.0342012047767639,0.0030805468559265137
1287,Poles,0.2289360612630844,0.0298399329185485,0.031338632106781006
1288,Animals and circular objects,0.1226418167352676,-0.0007728338241577,0.0074388980865478516
1289,Animals,-0.0241524800658226,0.0049453973770141,-0.0011105537414550781
1290,People,0.0804349035024643,0.0047598481178283,0.004916846752166748
1291,Water,0.1452191770076751,0.0146609544754028,-0.003421306610107422
1292,Animals,0.0739463791251182,0.0063341259956359,0.0003591179847717285
1293,Circular objects,0.2105181366205215,0.0158584117889404,0.01352304220199585
1294,Items that are curved,-0.0051731830462813,0.0013158321380615,-0.0001575946807861328
1295,People holding objects,0.0805484354496002,0.0009875893592834,0.0024943947792053223
1296,Dogs and people,0.0627578273415565,0.0031616687774658,0.0020528435707092285
1297,Metal objects,0.1061699986457824,0.0253280401229858,0.006388068199157715
1298,Human hands,0.0468808487057685,0.0059161782264709,0.00034743547439575195
1299,Colorful parts of flowers,0.1762420982122421,0.0164955854415893,0.018667101860046387
1300,Diagonal lines,0.0307052358984947,-0.0003941059112548,0.0002492070198059082
1301,Animals and food,0.0561153329908847,0.0129850506782531,0.004703700542449951
1302,White backgrounds,0.0572724677622318,0.0018444061279296,0.002183258533477783
1303,Items with designs,0.1129576414823532,0.0093069076538085,0.01088327169418335
1304,Items with straight features,0.0387833826243877,0.0226007103919982,0.002088785171508789
1305,Stripes,0.1145780235528945,0.01713627576828,0.007775664329528809
1306,Rounded edges in pictures,-0.0544822849333286,0.0072816014289855,0.0005829930305480957
1307,Items that are curved,-0.0062328847125172,0.014005422592163,-0.0005619525909423828
1308,Animals and circular objects,0.1031677052378654,0.0072763562202453,-4.1604042053222656e-05
1309,Electronics,0.1460439711809158,0.0377816557884216,0.024744629859924316
1310,Items with straight features,0.0151872988790273,0.0007684826850891,2.86102294921875e-06
1311,Items with straight features,0.002024141838774,0.0059894323348999,-0.00019466876983642578
1312,Green grass,0.2567124366760254,0.0505616068840026,0.05094641447067261
1313,Bottles,0.0872129872441291,0.0108088850975036,0.005040585994720459
1314,Animals,0.202041283249855,0.0356862545013427,0.03219395875930786
1315,Animals and flowers,0.0088339112699031,0.0109951496124267,0.0012454986572265625
1316,Diagonal lines,-0.0259992219507694,0.0068076252937316,-7.653236389160156e-05
1317,Food,0.2474905103445053,0.0353134870529174,0.03157109022140503
1318,Rounded edges in pictures,0.0293285138905048,0.0139044523239135,-0.0005407333374023438
1319,Animals,0.1867585778236389,0.0292828679084777,0.007736384868621826
1320,Animals and vehicles,0.0241922177374362,0.011688232421875,0.00039446353912353516
1321,Hands of people,-0.0073831058107316,0.0045080184936523,0.00013047456741333008
1322,Diagonal lines,-0.0543303750455379,0.010905385017395,0.0023016929626464844
1323,Similar patterns,0.0072293966077268,-0.0050985813140869,-3.647804260253906e-05
1324,Animals and planes,0.0449535697698593,0.0073662400245666,0.00013178586959838867
1325,Birds,0.365352988243103,0.0583449006080627,0.07330840826034546
1326,Rounded edges in pictures,-0.0244273114949464,-0.0002278089523315,0.0002930164337158203
1327,Rounded objects,0.0129924872890114,0.0087059140205383,-0.0002715587615966797
1328,Vehicles,0.107444554567337,0.0067113637924194,0.0011088252067565918
1329,Buildings,0.0898767188191413,0.0089208483695983,-0.0010696649551391602
1330,Animals and balls,0.0845119357109069,0.0344579815864563,0.009181559085845947
1331,Human hands,0.1278013586997985,0.0027739405632019,0.011649906635284424
1332,Animals and sticks,0.1168813109397888,0.0123324990272521,0.005999743938446045
1333,Edges of objects,-0.0107331350445747,0.0162527561187744,-0.0005280971527099609
1334,Animals and circular objects,-0.0311725512146949,-0.0007979869842529,4.690885543823242e-05
1335,Black dogs,0.2048459351062774,0.0164074897766113,0.014826536178588867
1336,"Long, thin objects",0.1298113912343979,0.0145809054374694,0.005824387073516846
1337,Circular objects,0.0155272809788584,0.0616070032119751,-0.00011026859283447266
1338,Diagonal lines,0.0487606823444366,0.0126146674156188,0.004393398761749268
1339,Rounded objects,0.053906176239252,0.0146792531013488,0.0036696791648864746
1340,Items with straight features,0.0997787415981292,0.0043026804924011,0.0061762332916259766
1341,Cubed objects,0.0421193838119506,0.0070651173591613,0.0003045797348022461
1342,People and clothes,0.0730358138680458,0.0152841806411743,0.008126676082611084
1343,Animals,0.0350618213415145,0.0100409984588623,0.002395331859588623
1344,Animals and circular objects,0.0824045464396476,0.027608573436737,0.007673501968383789
1345,Items that are knitted,0.053992073982954,0.0111922025680542,0.0006902813911437988
1346,Clothing,0.0913071110844612,0.0079290866851806,0.0031132102012634277
1347,Metal objects,0.2044430524110794,0.0241985917091369,0.021888136863708496
1348,People,0.0127435335889458,0.0006633400917053,-0.00011479854583740234
1349,Rounded edges in pictures,-0.0196781884878873,0.0098206400871276,0.0003039240837097168
1350,Green objects,0.0916351079940795,0.0049901604652404,0.0027373433113098145
1351,Animals,0.2148876339197158,0.0298477411270141,0.012333393096923828
1352,Items with straight features,-0.030669629573822,0.0003873109817504,0.00039899349212646484
1353,Animals and electronics,0.1070105582475662,0.0062281489372253,-0.001429915428161621
1354,Containers,0.0163654722273349,0.0016106963157653,0.00014597177505493164
1355,Items that are connected,-0.0369503200054168,0.0075786709785461,0.0005849599838256836
1356,Skinny poles,0.1984025985002517,0.0207901000976562,0.028422296047210693
1357,Animals,0.0415444299578666,0.0113233923912048,0.0007707476615905762
1358,Vehicles,0.1178034245967865,0.0017122626304626,-0.0018715858459472656
1359,The sky,0.1141029149293899,0.006556749343872,0.005967259407043457
1360,Red and white colored objects,0.0015270054573193,0.0039420127868652,-0.0013200044631958008
1361,Items with straight features,0.0499131307005882,0.0064991116523742,0.0020951032638549805
1362,Rounded edges in pictures,0.0028993147425353,-0.0011111497879028,-0.00013637542724609375
1363,Items with straight features,0.0582280121743679,0.0027702450752258,0.002511918544769287
1364,Red objects,0.0815158709883689,0.0093892812728881,0.0013940930366516113
1365,Food,0.1119105592370033,0.0173473358154296,0.014694631099700928
1366,People,-0.0170018021017313,0.013454258441925,0.00010353326797485352
1367,Ties and socks,0.1358881443738937,0.0047208666801452,0.002038240432739258
1368,Sports and sports legs,0.1605193763971328,0.0297836661338806,0.001285552978515625
1369,Animals and circular objects,0.0105869239196181,0.0033052563667297,0.00012552738189697266
1370,Animals and towers,0.0876777917146682,0.0109049081802368,0.007801651954650879
1371,Musical instruments,0.3230537474155426,0.0609670281410217,0.07926928997039795
1372,Brown animals,0.2361574620008468,0.034849464893341,0.02163088321685791
1373,Red objects,0.0431857444345951,0.0052475333213806,0.00033593177795410156
1374,Clocks and other gauges,0.0742028430104255,0.0129572749137878,0.0016910433769226074
1375,Circular objects,0.0158297065645456,0.0047847628593444,-0.003479599952697754
1376,Animals and food,0.093436598777771,0.0156027674674987,0.003983795642852783
1377,Rectangular objects,0.0712573379278183,0.0049546957015991,0.002070009708404541
1378,Animals and cords,-0.0437528304755687,-0.0080058574676513,0.0020192861557006836
1379,Circular objects,0.2182984501123428,0.0162330269813537,0.009700536727905273
1380,Snakes,0.2025980204343795,0.0196014046669006,0.012718379497528076
1381,People and animals,0.1259903460741043,0.0160040259361267,0.010824382305145264
1382,Birds and orange objects,0.2110725194215774,0.0200480222702026,0.023395061492919922
1383,Circular objects,0.112774908542633,0.0060719847679138,0.0028800368309020996
1384,Birds,0.1333047896623611,0.0285342931747436,0.009469091892242432
1385,People,0.0488861091434955,0.0033451914787292,0.0022373199462890625
1386,Digital numbers and signs,0.1704540699720382,0.0050554275512695,0.005536079406738281
1387,Items that are connected,-0.0612233616411685,0.0127083659172058,0.004250884056091309
1388,Items with straight features,-0.023572240024805,0.0105700492858886,0.001173853874206543
1389,Animals and sticks,-0.0200878679752349,0.0066643953323364,-0.00038170814514160156
1390,Items that are connected,0.0078460527583956,0.0042951107025146,-0.00022721290588378906
1391,Human hands,0.0291596837341785,0.0023384690284729,3.254413604736328e-05
1392,Similar color patterns,0.077621005475521,0.01520836353302,0.0005542635917663574
1393,Animals,0.1553188413381576,0.0240905880928039,0.012802302837371826
1394,People,0.0376483313739299,-0.0021238327026367,0.00032252073287963867
1395,The sky and water,0.1684422791004181,0.0309492349624633,0.011620819568634033
1396,Animals,0.2071127146482467,0.0546240806579589,0.02541452646255493
1397,Items with straight features,0.071721963584423,0.0085526704788208,0.0017560124397277832
1398,Objects with multiple lines and lines,0.1239576414227485,0.0075567364692687,0.002043604850769043
1399,Containers,0.0981053560972213,0.0020325779914855,0.0031111836433410645
1400,Furniture and vehicles,0.1244275867938995,0.0184000730514526,0.006746530532836914
1401,Animals,-0.0011217223946005,-0.0055378675460815,-0.0007406473159790039
1402,Vehicles,0.2238784581422805,0.0235574841499328,0.018774032592773438
1403,Water,0.1266976445913314,0.0186659693717956,0.0055266618728637695
1404,People,0.0908468961715698,0.0047170519828796,0.007769763469696045
1405,Hands of people,0.0761601626873016,0.0042508244514465,0.0016897320747375488
1406,A stick like objects,0.1876912713050842,0.013151466846466,0.00745314359664917
1407,Items with straight features,0.1157416924834251,0.004768967628479,0.009736299514770508
1408,Circular objects,0.066018134355545,0.0079763531684875,0.004567623138427734
1409,The ground,0.0490502268075943,0.0017723441123962,0.001427292823791504
1410,Items with straight features,0.0363755039870739,0.0080087780952453,0.0005171298980712891
1411,Rounded edges in pictures,0.0039232373237609,0.0120050907135009,-0.00025844573974609375
1412,Rounded edges in pictures,-0.0283033605664968,0.010445237159729,1.9669532775878906e-05
1413,Animals,0.1523860543966293,0.0152826905250549,0.011187493801116943
1414,Rounded edges in pictures,-0.0011284665670245,0.0023364424705505,-0.0007016658782958984
1415,Items with straight features,0.0229217745363712,0.0078004002571105,0.0005129575729370117
1416,Bottles,0.1608368158340454,0.0094730854034423,0.015294194221496582
1417,Fire,0.4620563387870788,0.0365660786628723,0.10473519563674927
1418,Vehicles,0.2103936374187469,0.0172187089920043,0.01558607816696167
1419,Animals and food,0.1582934260368347,0.0381773710250854,0.024098575115203857
1420,Bottles,0.0192592553794384,-0.0017929077148437,0.0001398921012878418
1421,Animals and circular objects,-0.0617786273360252,-0.0058047771453857,0.0018967986106872559
1422,Hands of people,0.0877945721149444,0.0056774616241455,0.002867281436920166
1423,Yellow and red objects,0.038338329643011,0.0171672701835632,0.000776827335357666
1424,People and clothes,0.0692777782678604,0.0129916667938232,0.008056879043579102
1425,Rounded edges in pictures,-0.0357647761702537,0.0100574493408203,0.00025600194931030273
1426,Circular objects,0.2084010541439056,0.0197122693061828,0.02572166919708252
1427,Animals and musical instruments,0.1049050316214561,0.0152334570884704,0.011831045150756836
1428,Faces of people,0.0635074153542518,0.0149500966072082,0.005197882652282715
1429,People,-0.0059879715554416,0.0028206706047058,-5.602836608886719e-06
1430,Animals,0.2988894581794739,0.0467510223388671,0.054951012134552
1431,Rounded edges in pictures,0.0091710928827524,0.0104716420173645,6.824731826782227e-05
1432,Items that are connected,0.0169082265347242,0.0012328624725341,-0.0005595684051513672
1433,Rounded edges in pictures,-0.0291733257472515,-0.0062980651855468,-0.0006074905395507812
1434,Animals,0.0864506661891937,0.0288783311843872,0.00444340705871582
1435,Animals,0.157449334859848,0.0338538885116577,0.004566311836242676
1436,Human faces,0.0752524510025978,0.0013957619667053,0.0040007829666137695
1437,Animals,0.0722182169556617,0.011328637599945,0.005484461784362793
1438,Circular objects,0.1231625899672508,0.0038321614265441,0.0016945600509643555
1439,Animals and things with black dots,0.0201892871409654,0.0183855295181274,-0.0014710426330566406
1440,Clothing,0.1280335038900375,0.0045539140701293,-0.0055435895919799805
1441,The ground,0.0625300779938697,0.0127854943275451,0.0031755566596984863
1442,Yellow objects,0.1414260566234588,0.0215001702308654,0.010937750339508057
1443,Animals,0.2519599795341491,0.041775643825531,0.01327979564666748
1444,Animals,0.0664262548089027,0.0046169757843017,-0.0023022890090942383
1445,Animals,0.0157418008893728,0.0134016871452331,0.0009612441062927246
1446,Bottles,0.0657212063670158,0.0045269727706909,0.0008983612060546875
1447,Items with straight features,-0.0048424359411001,0.0029183030128479,-0.00042057037353515625
1448,People and flowers,0.1266634613275528,0.0097554326057434,0.014509856700897217
1449,Shower caps,0.1802470088005066,0.007472276687622,0.001678764820098877
1450,Electronics,0.2260172218084335,0.0189161300659179,0.030288100242614746
1451,Animals,0.1601511389017105,0.024038016796112,0.01941150426864624
1452,Rounded edges in pictures,0.0066649205982685,0.0051326751708984,4.4345855712890625e-05
1453,Bowties,0.19749216735363,0.016115665435791,0.015492379665374756
1454,Items with straight features,-0.0467002168297767,0.0017086267471313,0.0012199878692626953
1455,Faces of animals,0.0959736779332161,0.0086519718170166,0.006362974643707275
1456,Rounded edges in pictures,-0.0128511739894747,0.0236050486564636,7.492303848266602e-05
1457,Animals,0.0142538323998451,0.0087617635726928,-5.4836273193359375e-06
1458,Animals and circular objects,0.0567120686173439,0.0116264820098876,0.0021901726722717285
1459,Water,0.1077773422002792,0.010488212108612,0.006993710994720459
1460,Rounded edges in pictures,-0.0104876654222607,-0.0029704570770263,-0.0006722211837768555
1461,Animals and circular objects,0.0127562573179602,0.0023165345191955,-0.00011706352233886719
1462,Animals and furniture,0.2346571683883667,0.0078330039978027,0.022719502449035645
1463,Animals and sticks,0.0104769272729754,0.0044801831245422,-0.00019860267639160156
1464,Rounded edges in pictures,0.0400323085486888,-0.0028529167175292,-0.00027823448181152344
1465,Similar color patterns,-0.0119242314249277,0.0127961635589599,5.614757537841797e-05
1466,Animals and circular objects,7.531143637606874e-05,0.0067993402481079,0.00012731552124023438
1467,Animals,0.1472025066614151,0.0209920406341552,0.005412101745605469
1468,Metal objects,0.1100213900208473,-0.0026748180389404,-0.0005009174346923828
1469,"Person, food",0.2398717403411865,0.0326325893402099,0.032456278800964355
1470,Grass and yellow flowers,0.089489459991455,0.0136302709579467,0.0006191134452819824
1471,Nature,0.1059490069746971,0.0135577321052551,0.0036172866821289062
1472,Items that are connected,-0.0267965011298656,0.0045596957206726,0.0005205869674682617
1473,Animals,0.2454425543546676,0.0289353132247924,0.029127061367034912
1474,Metal objects,0.0546170286834239,-0.0006735324859619,-0.00575864315032959
1475,Windows,0.0415698513388633,0.0052595734596252,-0.0009186267852783203
1476,Cubed objects,0.0344492681324481,0.000282347202301,-0.0004668235778808594
1477,Green objects,0.1403656899929046,0.004705786705017,0.0034078359603881836
1478,Bottles,0.2465755939483642,0.027921438217163,0.03711014986038208
1479,Animals,0.113371193408966,0.0069060325622558,0.0009301304817199707
1480,Items that are connected,-0.0307935439050197,0.0080479383468627,0.0007315874099731445
1481,Rounded objects,0.0713065788149833,0.0129817128181457,0.006923317909240723
1482,Bridges and fences,0.1229249909520149,0.0328239798545837,0.007472336292266846
1483,Shower caps,0.180189698934555,0.00400972366333,0.007730364799499512
1484,Vehicles and animals,0.1368088573217392,0.0306704044342041,0.014951527118682861
1485,Objects that have silver in them,0.016303127631545,0.0175555944442749,-0.0002015829086303711
1486,Striped objects,0.0891216620802879,0.0139729380607604,-0.0016058683395385742
1487,Rounded edges in pictures,0.029779840260744,0.0023263692855834,0.0012457966804504395
1488,Animals and butterflies,0.2825978994369507,0.0079660415649414,0.0012631416320800781
1489,Metal objects,-0.0561123825609684,0.0118446946144104,0.0025498270988464355
1490,Items with straight features,-0.0745400711894035,0.0099884271621704,0.003300011157989502
1491,Animals and people,-0.0026268423534929,0.0077548027038574,-0.000559687614440918
1492,Birds,0.0554227791726589,0.0136399865150451,0.002296745777130127
1493,Circular objects,0.0486526824533939,0.0013378858566284,0.001671910285949707
1494,"Long, thin objects",0.1569275110960006,0.0240911245346069,0.0201261043548584
1495,Animals and planes,0.0081714354455471,-0.0006535053253173,-0.00036025047302246094
1496,Items with straight features,-0.053252276033163,0.0021378993988037,0.0028273463249206543
1497,Porcelain and brown objects,0.0482963398098945,0.0001369714736938,0.0012198090553283691
1498,Items with straight features,0.0196376517415046,0.0045942664146423,0.00030046701431274414
1499,Water fountains,0.1133178770542144,0.0026113986968994,-0.004406571388244629
1500,Bodies of water,0.1398698389530182,0.0446085333824157,0.010338962078094482
1501,Animals,0.4493383765220642,0.0619828701019287,0.11263978481292725
1502,Items with circular features,0.1079278886318206,0.0176171064376831,0.0020162463188171387
1503,Items with straight features,0.0163329970091581,-0.0005273818969726,6.556510925292969e-05
1504,"Long, thin objects",0.0921112895011901,0.0228572487831115,0.0027937889099121094
1505,Food,0.1892844140529632,0.0168254971504211,0.014254748821258545
1506,Rounded edges in pictures,-0.0315488465130329,0.0007345676422119,0.0007707476615905762
1507,Metal objects,0.2616269886493683,0.0412041544914245,0.04243004322052002
1508,Musical instruments,0.4082529544830322,0.0523527264595031,0.08142584562301636
1509,Animals and circular objects,0.0597564689815044,-0.0045645236968994,-0.0026150941848754883
1510,People and water,0.1899776309728622,0.0155885815620422,0.0366441011428833
1511,Faces of things,0.075181245803833,0.0038899779319763,0.00179213285446167
1512,Green objects,0.1198739111423492,0.0081912279129028,0.0029422640800476074
1513,Edges of objects,0.2015178650617599,0.0109121799468994,0.020542919635772705
1514,Electronics,0.397326648235321,0.0188443660736084,0.0699966549873352
