layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
layer4,477,0.396612235,1.4245865,entertainment center,1.2285345,electronic device,1.0645074,computer,0.9650546,electronic equipment,0.9213956,fox,0,0,0,0,0,0,0,0,0,0,0.401525617,0.400008857,0.113235056,0.116105437
layer4,478,0.366633372,0.7934553,wind instrument,0.4684316,canine,0.28315312,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434852958,0.294090241,0.068224549,0.045025826
layer4,479,0.398726666,1.7283995,photocopier,1.3658158,portable computer,0.6916031,electronic equipment,0.32265398,bird,0.22920378,device,0,0,0,0,0,0,0,0,0,0,0.495047003,0.2348914,0.030264854,0.029132009
layer4,480,0.421894879,1.0458616,aquatic bird,0.98169076,antelope,0.9357574,gymnastic apparatus,0.85507816,footwear,0,0,0,0,0,0,0,0,0,0,0,0,0.415613025,0.296920121,0.032588005,0.033710182
layer4,481,0.27588275,0.87103236,orthopterous insect,0.42724818,monkey,0.31497324,hound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312112182,0.165985808,0.027100861,0.015284598
layer4,482,0.336547351,0.830976,hourglass,0.30607265,primate,0.121917,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192002997,0.203647688,0.005825341,0.005173266
layer4,483,0.239641458,0.7133556,bridge,0.5859523,shoji screen / room divider,0.099232,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353075147,0.172949001,0.015497148,0.01260078
layer4,484,0.312532182,2.5246837,obelisk,2.1157222,sailboat,0.7275405,finch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537979126,0.23632966,0.025533676,0.010081649
layer4,485,0.33979903,3.5716927,Bluetick Coonhound,3.2249732,burrito,0.2241768,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445691794,0.297615021,0.097825944,0.053521752
layer4,486,0.332997912,1.2424812,camera,0.8614263,safe,0.83591235,combination lock,0.8290169,filing cabinet,0.32067314,self-propelled vehicle,0.09640998,canine,0,0,0,0,0,0,0,0,0.321167588,0.287367731,0.026670933,0.003908753
layer4,487,0.29511086,1.1199846,lawn mower,0.89080393,filter,0.8210097,toaster,0.72187793,keyboard instrument,0.3895146,motor vehicle,0,0,0,0,0,0,0,0,0,0,0.365810633,0.259830773,0.025446177,0.010999084
layer4,488,0.385610037,1.7535818,starfish,1.1000178,bus,0.6873966,big cat,0.57089496,motor vehicle,0.120904714,carnivore,0,0,0,0,0,0,0,0,0,0,0.349640161,0.357523769,0.045882106,0.027027071
layer4,489,0.33494389,3.297743,window screen,0.21730985,covering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437265545,0.361153394,0.030352414,0.054602563
layer4,490,0.248697647,0.9310991,oven,0.7929488,ship,0.19191924,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512110949,0.185647681,0.021068871,0.018411875
layer4,491,0.357113445,2.66144,corn cob,2.348699,corn,1.891797,accordion,0.69606686,ball,0.3451713,insect,0,0,0,0,0,0,0,0,0,0,0.371643901,0.361861825,0.064316511,0.056341887
layer4,492,0.204284203,0.45135036,scorpion,0.2578477,decapod crustacean,0.08867269,canine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278233141,0.121957533,0.03684485,0.016511023
layer4,493,0.438526671,2.0905788,barn,0.9309588,shed,0.70175827,oscine,0.34869933,bird,0.20939931,artifact,0,0,0,0,0,0,0,0,0,0,0.271207869,0.290634304,0.030859292,0.029193997
layer4,494,0.297062946,2.1773055,flatworm,1.4083204,conch,1.0159316,triumphal arch,0.70137507,cartilaginous fish,0.31571898,footwear,0,0,0,0,0,0,0,0,0,0,0.346070051,0.228801295,0.036188543,0.02590251
layer4,495,0.513264847,2.9413612,tent,2.5460272,sailboat,2.3785553,sailing vessel,1.8487965,butterfly,1.6939024,mosquito net,0,0,0,0,0,0,0,0,0,0,0.463669956,0.408632845,0.038368702,0.018390298
layer4,496,0.300901683,2.294403,sawmill,1.4697841,place of business,1.390908,farm machine,1.2257283,crab,0,0,0,0,0,0,0,0,0,0,0,0,0.62088263,0.255506337,0.032379866,0.043555379
layer4,497,0.29125419,1.9318719,thimble,1.5091338,black swan,1.1346086,military hat (bearskin or shako),1.0184478,mitten,0,0,0,0,0,0,0,0,0,0,0,0,0.472418427,0.234864473,0.032331824,0.010728776
layer4,498,0.34980653,1.1007396,piano,0.96549666,toaster,0.9292754,sewing machine,0.1141016,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.26686728,0.264611393,0.030506849,0.014293969
layer4,499,0.319511636,1.3566694,dishcloth,1.2123051,mitten,1.047576,whale,1.0067853,fabric,0,0,0,0,0,0,0,0,0,0,0,0,0.549705625,0.299484104,0.038688898,0.041201293
layer4,500,0.369610752,2.5672042,paper towel,1.8786365,toilet paper,1.7514447,daisy,1.5122896,sulphur-crested cockatoo,1.1504738,lab coat,0.9121345,golf equipment,0,0,0,0,0,0,0,0,0.446852952,0.291293681,0.036001682,0.061092794
layer4,501,0.449276957,2.7801642,necklace,1.8982552,chain mail,1.812475,snake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563453555,0.456424236,0.049689293,0.037918389
layer4,502,0.456078482,1.9953074,window screen,0.8406873,invertebrate,0.53249544,fish,0.37558383,reptile,0,0,0,0,0,0,0,0,0,0,0,0,0.483073801,0.357760072,0.045391858,0.045668721
layer4,503,0.489754428,3.9938245,Pickelhaube,2.6201184,military hat (bearskin or shako),1.3224909,musical instrument,0.62776357,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0.554888606,0.344339222,0.036706924,0.03378123
layer4,504,0.252544899,1.909151,ruler measuring stick,1.4236412,snow leopard,1.3835589,banana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442364693,0.266456932,0.043018401,0.050131381
layer4,505,0.313847219,1.6155188,tandem bicycle,1.4640999,breathing device,1.140385,green mamba,1.1081886,gas mask or respirator,0.8428028,vine snake,0,0,0,0,0,0,0,0,0,0,0.406180263,0.304190218,0.078189433,0.074258983
layer4,506,0.445319695,2.6468203,crossword,1.6172075,sailboat,0.6987154,diapsid,0.6790136,feline,0.15792583,instrumentality,0,0,0,0,0,0,0,0,0,0,0.374167085,0.247399509,0.013168752,0.002288163
layer4,507,0.250335373,3.0699563,sunglasses,2.988148,sunglasses,2.0072615,car mirror,1.228071,balaclava ski mask,0,0,0,0,0,0,0,0,0,0,0,0,0.53527987,0.324300706,0.125658333,0.123714983
layer4,508,0.334112729,1.6505733,sink,0.94579315,bathtub,0.92278063,safety pin,0.23930019,commodity,0,0,0,0,0,0,0,0,0,0,0,0,0.305701077,0.259046465,0.043147922,0.042336702
layer4,509,0.353633084,2.2213547,Dalmatian,1.8142263,disc brake,1.5057707,espresso machine,0.42006624,primate,0.3193205,terrier,0.156718,instrumentality,0,0,0,0,0,0,0,0,0.351729423,0.296412289,0.04381448,0.038710892
layer4,510,0.306028791,1.5788229,barber chair,0.40962553,motor vehicle,0.12418813,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293581039,0.234208539,0.010694563,0.010110974
layer4,511,0.32238772,2.0553274,pomegranate,1.593348,paddle wheel,1.3558313,trifle,0.53060436,source of illumination,0.28323394,clothing,0,0,0,0,0,0,0,0,0,0,0.50006789,0.21948351,0.015426576,-0.00380218
layer4,512,0.310175214,1.8007939,swine,1.4758692,hippopotamus,1.1865147,oven,0.8357041,utensil,0.68209076,fungus,0,0,0,0,0,0,0,0,0,0,0.509851277,0.221317381,0.023318827,0.023531318
layer4,513,0.580594098,3.4206972,photocopier,2.7609584,keyboard space bar,2.0991368,filing cabinet,1.6759415,computer,1.3270857,electronic equipment,0,0,0,0,0,0,0,0,0,0,0.451669216,0.479972541,0.157573223,0.144631743
layer4,514,0.45347363,2.0586262,gas mask or respirator,1.8457937,football helmet,1.5155578,monkey,1.0627666,fox,0.22331885,artifact,0,0,0,0,0,0,0,0,0,0,0.319799513,0.387095779,0.05650878,0.040387154
layer4,515,0.340234386,2.4971986,planetarium,2.0437348,Bedlington Terrier,1.705534,crash helmet,1.508678,mosque,1.1256003,poodle,0.4950359,game equipment,0,0,0,0,0,0,0,0,0.470588267,0.273847193,0.025438547,0.007299721
layer4,516,0.398903267,3.3413794,library,2.7190933,bookcase,2.1427329,comic book,1.321885,shop,0.19904548,placental,0,0,0,0,0,0,0,0,0,0,0.463697106,0.331508905,0.002178609,-0.008508205
layer4,517,0.305133754,2.1088,jackfruit,1.7579867,coral fungus,0.48663044,produce,0.3062533,diapsid,0,0,0,0,0,0,0,0,0,0,0,0,0.447030395,0.277429402,0.030079544,0.006329298
layer4,518,0.412661266,1.9408015,volleyball,1.2918589,gymnastic apparatus,0.8964359,racket,0.89526933,bovid,0.60348225,ball,0,0,0,0,0,0,0,0,0,0,0.405414879,0.284797966,0.042638838,0.037225127
layer4,519,0.335721387,2.552959,ping-pong ball,2.4048417,pool table,1.1050764,gymnastic apparatus,1.0902979,crockery,0.094038576,instrumentality,0,0,0,0,0,0,0,0,0,0,0.48589927,0.226892173,-0.024714589,-0.021045446
layer4,520,0.36078819,2.2967103,acorn squash,2.0746045,chiton,1.9903607,snail,1.336682,safe,0.3984457,ball,0,0,0,0,0,0,0,0,0,0,0.442795217,0.35650897,0.034774721,0.025929689
layer4,521,0.371643866,1.7936691,chameleon,1.3237785,bee eater,0.91182137,goldfinch,0.58990365,ball,0.52279496,diapsid,0,0,0,0,0,0,0,0,0,0,0.389133692,0.21708557,0.008598268,-0.013186574
layer4,522,0.556377331,2.2750838,snake,1.861935,keyboard instrument,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481559038,0.577666283,0.105675459,0.076663613
layer4,523,0.319989136,1.4710207,spotted salamander,0.65478635,digital computer,0.4843205,electronic equipment,0.1507734,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.307913303,0.174846932,0.018227756,0.021455944
layer4,524,0.286513868,3.362121,Dalmatian,1.5631179,disc brake,1.5511942,sled dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465244234,0.277307659,0.033354521,0.024787366
layer4,525,0.338600908,3.1302733,dishcloth,1.5495602,mitten,0.19892569,domestic animal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53203392,0.314592928,0.031304538,0.02748096
layer4,526,0.31007871,2.297431,Band-Aid,1.9929237,tights,1.8132172,swimsuit,1.6816311,volleyball,1.1663227,computer,0,0,0,0,0,0,0,0,0,0,0.570115209,0.233850583,0.069760382,0.056446671
layer4,527,0.350239447,0.7132874,gymnastic apparatus,0.58526874,truck,0.32100135,percussion instrument,0.19101736,instrumentality,0.11176756,mammal,0,0,0,0,0,0,0,0,0,0,0.263145417,0.318368971,0.024949908,0.046933055
layer4,528,0.334014136,1.5889753,hourglass,1.2468774,bottle,0.8308472,toiletry,0.28323418,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.434006482,0.286279172,0.052723765,0.059109628
layer4,529,0.531924909,2.1325655,Indian cobra,1.0075698,musteline mammal,0.85903776,fish,0.7720836,reptile,0.34485295,bird,0,0,0,0,0,0,0,0,0,0,0.383150131,0.470405012,0.094247222,0.052627265
layer4,530,0.447858714,1.664777,house finch,1.2559445,musteline mammal,0.4893511,hunting dog,0.1625859,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0.36926651,0.322861165,0.072476029,0.045589864
layer4,531,0.359557204,2.7138097,graduation cap,1.8106413,hummingbird,1.3297771,academic gown,1.0893658,corgi,0.8557815,military vehicle,0,0,0,0,0,0,0,0,0,0,0.509014726,0.222277477,0.001788855,-0.065485835
layer4,532,0.282383897,0.47907913,sailboat,0.32667676,vessel,0.15420486,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349240482,0.142505705,0.031277478,0.012515306
layer4,533,0.374778981,1.150435,earth star fungus,0.8896978,mollusk,0.6286714,crustacean,0.47408423,fish,0.37609562,food,0.14520149,container,0,0,0,0,0,0,0,0,0.349369824,0.28073141,0.047290087,0.046113968
layer4,534,0.463924107,2.052526,coelenterate,1.9105664,coral reef,1.9104793,cartilaginous fish,1.4623669,electronic device,1.0416036,computer,0.77759564,electronic equipment,0,0,0,0,0,0,0,0,0.507064641,0.50595057,0.106979132,0.106460512
layer4,535,0.394403234,0.9057906,firearm,0.855474,fox,0.5160679,gastropod,0.39883402,self-propelled vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0.279453158,0.290030718,0.061075926,0.05713135
layer4,536,0.287107861,0.9820885,ring binder,0.5299233,rodent,0.22384462,mammal,0.13387372,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0.318858474,0.16726613,0.014568686,0.013444901
layer4,537,0.427897152,0.6658712,bovid,0.38283497,placental,0.380787,self-propelled vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320700973,0.193375364,0.025421798,0.001005173
layer4,538,0.400602521,1.0705854,residence,0.37271816,conveyance,0.3151275,structure,0.18633536,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.367901206,0.133996964,0.002770185,0.017022073
layer4,539,0.359405493,2.8861284,trifle,1.2459307,giant panda,0.35488442,matter,0.31525886,working dog,0,0,0,0,0,0,0,0,0,0,0,0,0.403645843,0.283731878,0.037314415,0.021575034
layer4,540,0.328263752,1.8746604,hourglass,1.3890954,gas mask or respirator,1.2163655,plastic bag,0.90223646,wok,0.24111049,container,0.21732152,consumer goods,0,0,0,0,0,0,0,0,0.38310045,0.251449198,0.045673311,0.040959895
layer4,541,0.271232628,1.4264987,stupa,0.9075948,sea lion,0.90329653,pillow,0.81524104,memorial,0.7965844,Basenji,0.1986997,hunting dog,0,0,0,0,0,0,0,0,0.411127597,0.251254201,0.018178999,0.008844495
layer4,542,0.300057588,1.200024,beaver,1.1466581,swine,1.1099373,scorpion,0.27549836,terrier,0.22667857,self-propelled vehicle,0,0,0,0,0,0,0,0,0,0,0.418736666,0.192415327,0.021070242,0.007802188
layer4,543,0.414553387,2.2002366,horse chestnut seed,1.6424443,green iguana,1.5722557,tennis ball,1.5194554,horse-drawn vehicle,0.80509984,fruit,0,0,0,0,0,0,0,0,0,0,0.455210835,0.343627214,0.046674013,0.029259026
layer4,544,0.269458568,1.0305215,cliff dwelling,0.32178906,invertebrate,0.25226343,matter,0.21683674,diapsid,0,0,0,0,0,0,0,0,0,0,0,0,0.406414449,0.188752279,0.019116998,0.01571244
layer4,545,0.275891098,1.5210848,jellyfish,0.9485365,bathtub,0.69509894,aquatic mammal,0.13306841,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.361462653,0.176742285,-0.001780987,-0.012066603
layer4,546,0.299060831,2.6960208,screw,1.6760861,drilling rig,1.4092226,echidna,1.0370151,paddle wheel,0.14721556,instrumentality,0,0,0,0,0,0,0,0,0,0,0.448480844,0.273760259,0.03176558,0.01769191
layer4,547,0.336160376,2.6377876,barber chair,2.6324,carousel,1.8791418,china cabinet,1.2015077,establishment,0,0,0,0,0,0,0,0,0,0,0,0,0.525306582,0.325257719,0.040697634,0.037369668
layer4,548,0.289989901,2.700774,barber chair,0.6890447,gymnastic apparatus,0.60998195,bovid,0.2802442,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.42745024,0.265443146,0.026619911,0.048447609
layer4,549,0.270230643,1.1786702,envelope,1.0758281,menu,0.69714767,wolfhound,0.1138161,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.342227876,0.17109853,0.035428643,0.028814614
layer4,550,0.375971449,1.0814359,marsupial,0.9733702,rodent,0.94719994,leporid,0.6512379,substance,0,0,0,0,0,0,0,0,0,0,0,0,0.432392269,0.210924,0.020135522,-0.008877873
layer4,551,0.407786567,1.3571322,spitz,0.5416822,terrier,0.41330242,primate,0.29672316,placental,0.180327,artifact,0,0,0,0,0,0,0,0,0,0,0.273015976,0.385443598,0.056484222,0.060259163
layer4,552,0.473037106,1.3140663,bowl,0.9908415,food,0.8595786,utensil,0.24788056,container,0,0,0,0,0,0,0,0,0,0,0,0,0.433922231,0.369955987,0.07515949,0.081831157
layer4,553,0.36522672,0.54001504,lizard,0.42575005,motor vehicle,0.28064504,bird,0.25940308,conveyance,0,0,0,0,0,0,0,0,0,0,0,0,0.366882741,0.209368348,0.032806396,0.027294099
layer4,554,0.277459807,1.7915151,apiary,1.7294197,soccer ball,0.60688543,turtle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436226249,0.230772078,0.022741675,0.017193198
layer4,555,0.329117818,1.9274766,garter snake,1.7636335,brass,1.7383187,typewriter keyboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387069374,0.294381976,0.049706817,0.020336747
layer4,556,0.416874727,1.5894471,oven,1.0041947,place of business,0.91199034,food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595058858,0.366953999,0.036375225,0.100157201
layer4,557,0.39495398,1.6917496,cabbage,0.4510281,fish,0.22445352,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322503448,0.289514571,0.050495923,0.042621017
layer4,558,0.342674817,1.9601673,nematode,1.7756582,black swan,1.5515492,triumphal arch,1.5122083,bridge,0.6826336,snake,0.21940953,conveyance,0,0,0,0,0,0,0,0,0.480663657,0.331516951,0.035411596,0.010720909
layer4,559,0.354995025,2.289365,harp,1.6162255,shore,0.91482234,craft,0.6089277,barrier,0,0,0,0,0,0,0,0,0,0,0,0,0.523997307,0.276417881,0.025381565,0.018273711
layer4,560,0.340343658,1.9129244,hippopotamus,1.3027103,rotisserie,1.219933,sea lion,0.63458616,mollusk,0.55665106,decapod crustacean,0,0,0,0,0,0,0,0,0,0,0.332501799,0.316230059,0.037496626,0.022714317
layer4,561,0.445993948,1.8755904,measuring instrument,1.8218337,birdhouse,1.1560869,electronic equipment,0.68381035,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.565865755,0.322992086,0.051761568,0.042036593
layer4,562,0.258655137,1.340674,mountain,1.0557575,crossword,0.69983524,cartilaginous fish,0.082201466,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.380854994,0.267567903,0.031585157,0.024399102
layer4,563,0.315598687,0.8883287,woman's clothing,0.7113249,carousel,0.35005754,place of business,0.20326874,consumer goods,0.0997476,artifact,0,0,0,0,0,0,0,0,0,0,0.303729177,0.174720272,0.010738909,0.025363028
layer4,564,0.48819979,2.2990885,grouse,1.7047033,bovid,0.6573215,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586021006,0.442753553,0.11835289,0.111884892
layer4,565,0.321837455,2.0055141,small white butterfly,1.5833269,drum,0.63069004,utensil,0.37439737,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.443930149,0.343325406,0.045270741,0.036059022
layer4,566,0.33057114,1.2971089,shipwreck,1.1187954,crate,0.8084489,thatched roof,0.16520464,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.327829897,0.200541437,0.028337181,0.012372613
layer4,567,0.463319674,2.4125352,coral reef,2.0105505,coelenterate,1.8480585,digital clock,1.192398,fish,0.4176986,invertebrate,0,0,0,0,0,0,0,0,0,0,0.497582555,0.47723335,0.052477479,0.033984244
layer4,568,0.252396192,0.23983863,reptile,0.2247086,arthropod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520285606,0.25224936,0.019563079,0.022071302
layer4,569,0.357995923,3.8351402,planetarium,2.1195943,through arch bridge,1.7833061,water tower,0.60065275,dish,0,0,0,0,0,0,0,0,0,0,0,0,0.585708082,0.263100892,0.020636737,0.008226335
layer4,570,0.306185917,2.4960175,mountain,1.8545338,tent,0.23735191,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504138947,0.351489276,0.050065517,0.050965607
layer4,571,0.333401884,1.8566668,bath towel,1.8248801,baby bed,0.6531619,colubrid snake,0.52791655,clothing,0.24377953,dog,0,0,0,0,0,0,0,0,0,0,0.559935749,0.325870782,0.03589052,0.036056399
layer4,572,0.299809922,1.3716623,gondola,1.3132159,necklace,1.163075,boathouse,0.70060813,fastener,0.38172767,implement,0.13291796,instrumentality,0,0,0,0,0,0,0,0,0.571745157,0.181756914,0.015292466,0.013040483
layer4,573,0.345936535,1.7027113,pinwheel,1.537393,planetarium,1.2573223,photocopier,0.17230141,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.370764434,0.234188467,0.007461607,0.000906289
layer4,574,0.41409811,2.4170754,hay,2.0018826,horse chestnut seed,1.3164445,rodent,0.16724263,mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.408772677,0.317350775,0.044740915,0.021136701
layer4,575,0.380551407,1.9655411,armor plate,1.5530167,dust jacket,1.34063,altar,0.5844206,musical instrument,0.32314283,covering,0,0,0,0,0,0,0,0,0,0,0.468790323,0.262404621,0.041004181,0.030256808
layer4,576,0.431333719,2.1102238,paddle wheel,1.7431424,bridge,1.496227,boathouse,1.2896273,craft,0.30353042,canine,0,0,0,0,0,0,0,0,0,0,0.563205659,0.294746101,0.069123566,0.053942978
layer4,577,0.353373669,2.910463,breastplate,1.4640288,gas mask or respirator,1.4495416,common sorrel horse,1.3397732,armor,1.3269691,sheath,0,0,0,0,0,0,0,0,0,0,0.338966519,0.41624397,0.082086504,0.065891266
layer4,578,0.446132105,1.2596413,swine,1.1637272,African wild dog,1.0227481,spider,0.26245067,mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.2731148,0.317370176,0.054948688,0.035744846
layer4,579,0.366992126,1.6937693,geyser,1.5067464,Angora rabbit,1.4135927,fountain,1.0988722,medicine cabinet,0.7825041,toiletry,0.08689217,artifact,0,0,0,0,0,0,0,0,0.336951554,0.261587948,0.039472103,0.029994965
layer4,580,0.630440105,2.5231638,fungus,2.2244008,amphibian,1.5422221,musteline mammal,1.2607276,snake,1.2360775,reptile,0.556442,invertebrate,0,0,0,0,0,0,0,0,0.625288308,0.633314371,0.177950859,0.167060494
layer4,581,0.401344061,1.0858206,triceratops,0.5060145,hound,0.11641391,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202909052,0.3481552,0.063737333,0.039882839
layer4,582,0.249541956,1.1757771,triumphal arch,0.87229484,blind,0.13480215,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306121618,0.153997406,0.002623916,0.001516581
layer4,583,0.448375256,1.9627033,snake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503630459,0.476999968,0.083538234,0.072398365
layer4,584,0.32439833,3.343693,cauliflower,2.442158,broccoli,2.2550979,ping-pong ball,1.727959,leporid,0,0,0,0,0,0,0,0,0,0,0,0,0.461766481,0.371081382,0.026928008,0.018238842
layer4,585,0.442635949,2.1906307,photocopier,1.6777247,apiary,1.632895,bald eagle,1.1797401,piano,1.0828115,printer,0.13416773,artifact,0,0,0,0,0,0,0,0,0.388703674,0.280879647,0.020534217,0.005058825
layer4,586,0.28978546,1.8964897,cauliflower,1.8729831,shoji screen / room divider,1.4725329,shopping cart,1.2492244,racket,0,0,0,0,0,0,0,0,0,0,0,0,0.497034848,0.26221025,0.036461294,0.011304021
layer4,587,0.415500508,2.1680248,ostrich,1.3262277,measuring cup,0.7658167,wading bird,0.36507866,vessel,0,0,0,0,0,0,0,0,0,0,0,0,0.297982246,0.391306162,0.055681229,0.04827559
layer4,588,0.333397592,3.0326371,carousel,2.4766939,swing,1.5025588,staff,0.4868185,musical instrument,0.14553718,artifact,0,0,0,0,0,0,0,0,0,0,0.409151882,0.357894361,0.038336635,0.045749605
layer4,589,0.349999463,2.6692185,jellyfish,1.3595582,source of illumination,0.79869735,musical instrument,0.26938415,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.471897155,0.297639608,0.02395767,0.023137152
layer4,590,0.35407753,1.6157485,photocopier,1.3997401,toilet paper,1.1384127,printer,1.0688379,dessert,0.1700029,artifact,0,0,0,0,0,0,0,0,0,0,0.385815591,0.209283337,0.019675195,0.016224146
layer4,591,0.382437802,1.4717193,cabinet,1.404769,place of business,1.2417246,movable barrier,0.19666971,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.446485013,0.251663774,0.018110514,0.022433519
