unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
112,0.403443469,2.5170186,flamingo,2.4928522,bike,2.3735175,athlete,2.113951,tradition,1.3372729,tractor,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.277060151,0.4023360311985016,0.084817349910736,0.07474476099014282
113,0.240579439,0.8724693,bird,0.83334434,pair,0.6025487,woodwind,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.459608376,0.252019852399826,0.0364019870758056,0.012130558490753174
114,0.360263502,4.758278,snack,4.5629005,pocket,3.7649813,plate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.466379017,0.359235018491745,0.1027085781097412,0.09863841533660889
115,0.377081594,4.2698717,wood,2.6320698,pallet,2.5658092,box,1.7828472,sundial,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.394413799,0.3138777613639831,0.0598310828208923,-0.008113265037536621
116,0.403953432,4.7211256,drumstick,2.1416245,Norwegian Elkhound,1.997052,banana,1.6215557,fur,1.242245,pan flute,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.295011729,0.33858522772789,0.0527190566062927,0.020835161209106445
117,0.440225708,8.865289,shoes,1.7826229,beak,1.7712834,borzoi,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.362144977,0.4534014463424682,0.1065161228179931,0.07345342636108398
118,0.403233934,2.674415,brocolli,2.4587643,Chihuahua,2.3138244,guacamole,1.818223,American bullfrog,1.5539328,Basenji,0.8215851,Entlebucher Sennenhund,0.0,0,0.0,0,0.0,0,0,0,0.342787772,0.3921054303646087,0.0823360085487365,0.06435072422027588
119,0.390928182,6.3229733,park,2.672608,yard,2.4808187,fungus,1.8658801,zoologist,1.5185798,fish,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.517900944,0.3852427005767822,0.1338910460472107,0.08833199739456177
120,0.429476045,3.6337357,crossword,3.4358459,space shuttle,3.372637,magpie,3.0951295,giant panda,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.46293065,0.3370263874530792,0.0142382383346557,-0.0038176774978637695
121,0.388126546,3.6413512,cultivator,3.103742,bench,1.8862087,bird feeder,1.8578252,turnstile,1.6143484,gymnastic apparatus,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.334125251,0.2981365621089935,0.0807026624679565,0.02573162317276001
122,0.340328208,1.8469679,cruciferous vegetable,1.8297408,mask,1.7361034,brushes,1.5708045,vibrissae,1.0742428,antelope,0.5962306,arachnid,0.0,0,0.0,0,0.0,0,0,0,0.327237844,0.290086030960083,0.0400672554969787,0.03624981641769409
123,0.307323888,5.7363896,disk,3.5721235,loudspeaker,3.0959308,camera,2.0314612,frog,1.6516693,iPod,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.456383139,0.2794351279735565,0.0187671780586242,0.0030130743980407715
124,0.411616214,6.230727,motor vehicle,4.0550456,house,3.8096645,saloon,2.3774443,mobile home,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.434766769,0.3354513347148895,0.0833983421325683,0.07832056283950806
125,0.358304763,3.124129,pallet,2.869969,supporting structure,2.2731376,horse,1.4546958,camel,1.052594,sail,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.314351141,0.2894357740879059,0.0414263010025024,0.033132970333099365
126,0.396428689,1.4649956,spaniel,1.4148138,hutch,1.2201132,altar,1.2029868,supper,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.290779203,0.3646809756755829,0.0688111186027526,0.06323516368865967
127,0.312063052,3.596206,picket fence,2.5547907,brushes,2.034297,hare,1.1171899,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.399988145,0.3071915507316589,0.0404490232467651,0.026890337467193604
128,0.41764534,4.1578565,photocopier,3.0073671,impala,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.538874328,0.2970959544181824,0.0285943150520324,0.013342142105102539
129,0.508137478,7.5289726,athlete,7.3045216,swimsuit,6.6145835,housewife,5.7608705,thigh,3.8753028,rodent,3.5913785,miniskirt,0.0,0,0.0,0,0.0,0,0,0,0.504501283,0.4941853284835815,0.1411197781562805,0.12183725833892822
130,0.478640591,4.420258,garb,3.9688125,apiary,3.9511397,crewman,3.2890851,balaclava,3.1736383,fishing,1.9716711,beating-reed instrument,0.0,0,0.0,0,0.0,0,0,0,0.441920936,0.3769822418689728,0.0624681711196899,0.04846853017807007
131,0.350507865,3.4966679,mosquito net,3.2969553,glass,2.780125,motor vehicle,2.1371787,plastic,1.3177488,husky,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.366710365,0.3563688695430755,0.0597215890884399,0.060355424880981445
132,0.390482851,2.947091,shopping cart,2.6119752,odonate,2.243816,drilling rig,1.5219166,garter snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.327177972,0.3429920673370361,0.0385057926177978,0.03458583354949951
133,0.444542934,6.3993087,shops,5.740417,saloon,5.4187922,collection,4.472035,show,3.494223,ale,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.521795809,0.358405739068985,0.0974481105804443,0.09940904378890991
134,0.211751294,2.4007616,hoop skirt,2.0731447,plunger,1.5456748,maracas,0.7581092,sporting dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.497518122,0.1988600045442581,0.0235525369644165,0.006002545356750488
135,0.610435593,6.9817386,lake,5.6520653,kayak,4.9301376,swim,4.824394,retriever,2.6439207,aquatic bird,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.470630586,0.5738391876220703,0.1804537773132324,0.1555788516998291
136,0.543715978,4.236502,ski,2.944683,dogsled,2.5698462,snow,1.5281223,Afghan Hound,1.3504113,sporting dog,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.284028918,0.5781714916229248,0.1745880842208862,0.16024243831634521
137,0.446831254,6.820284,researcher,3.393804,household,2.1262991,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.421233118,0.2693808078765869,0.0493544936180114,0.02352088689804077
138,0.330902573,4.426152,canister,2.2412555,pillar,1.9623047,elephant,1.8482606,bird feeder,1.7655007,gate,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.374159127,0.3086507022380829,0.0634222626686096,0.03353989124298096
139,0.458584978,4.492182,wood,3.2904406,dromedary,3.012067,drudgery,2.218864,mammal,2.1457458,zoo,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.385071486,0.4355120658874511,0.0868382453918457,0.08221399784088135
140,0.560624781,6.562811,bird of prey,5.206278,african grey parrot,4.90799,poultry,2.0618594,bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.400858462,0.5531982183456421,0.0846863389015197,0.0597042441368103
141,0.416322531,2.3024118,crocodile,1.6553621,military uniform,1.619293,gland,1.5478106,scaly,1.3657936,sidewinder rattlesnake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.249101505,0.3427961766719818,0.0775666236877441,0.03827148675918579
142,0.354918049,3.3434184,formal,3.086254,canoe,2.4216566,lighter-than-air craft,2.3023179,seat belt,1.3689941,bassoon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.345470011,0.305766761302948,0.0224848985671997,0.0025277137756347656
143,0.292399884,3.5389361,gadget,2.5285966,kitsch,2.3417335,cowboy hat,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.453722447,0.2419107556343078,0.0322296619415283,0.02729243040084839
144,0.402695822,2.9315567,carbonara,2.337762,gymnast,2.1502783,Beagle,1.7601218,Boston Terrier,1.6009874,banded gecko,0.9868462,scorpion,0.0,0,0.0,0,0.0,0,0,0,0.362260908,0.4034363627433777,0.0702573657035827,0.05846184492111206
145,0.308527505,3.3824387,deck,2.869204,table,2.4175804,train,2.1531105,Siamese cat,1.722932,marimba,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.443533987,0.3667082786560058,0.0408161282539367,0.027791917324066162
146,0.330116057,4.4092703,shoes,2.8848283,cowboy boot,1.2931637,car mirror,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.398548126,0.3055674731731415,0.0456299185752868,0.018202602863311768
147,0.353797528,4.7295213,angiosperm,4.689706,lab coat,2.3479214,attire,1.877194,tradition,0.86180174,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.399296671,0.3581179976463318,0.0607531070709228,0.05752980709075928
148,0.462876897,3.0026696,kangaroo,2.4103312,worm snake,2.3829105,truck,2.1938539,lemur,1.7577946,fox,1.0206316,musteline mammal,0.0,0,0.0,0,0.0,0,0,0,0.311396509,0.4551067054271698,0.0788630843162536,0.07919728755950928
149,0.676835052,11.001135,diving,7.547983,aquarium,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.572430074,0.6898905634880066,0.1754594445228576,0.17889010906219482
150,0.469625528,5.2816086,independence,4.5445123,sport,3.5924356,transportation,3.4405444,tower,3.39107,helmet,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.463291615,0.4810012876987457,0.1178743839263916,0.11353850364685059
151,0.412075539,2.3218286,music,2.0722182,coil,1.6752228,macro,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.272607774,0.3860249519348144,0.1086687445640564,0.07782191038131714
152,0.410333186,9.224575,iridescence,4.3517385,peacock,3.5843427,gadget,3.2179742,swim,2.3648396,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.509101868,0.3301255702972412,0.0606852769851684,0.023519515991210938
153,0.382909824,5.3693323,signal,2.644404,lamp,1.8005829,turret,1.2834142,birdhouse,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.344435543,0.327111542224884,0.0522038340568542,0.028280019760131836
154,0.435655345,5.636539,shawl,1.7089819,fur coat,1.6769204,diving,1.1875291,invertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.372083455,0.4113155007362366,0.1667938828468322,0.1623746156692505
155,0.545739444,7.2104807,box,4.701649,filing,4.6228747,apiary,3.9865384,work surface,3.7372751,computer,3.3256602,photocopier,0.0,0,0.0,0,0.0,0,0,0,0.520495117,0.5113949179649353,0.1280456781387329,0.12012976408004761
156,0.54787553,3.633252,carbonara,3.4464896,chow,2.785809,Alaskan Malamute,2.4894326,collie,2.3647757,Tibetan Mastiff,2.3042138,cartload,0.0,0,0.0,0,0.0,0,0,0,0.348218024,0.516187846660614,0.1458760499954223,0.12781906127929688
157,0.440589493,6.178995,washer,4.7708554,wheel,4.678376,lid,4.021194,toilet seat,3.9356859,gong,2.835474,barometer,0.0,0,0.0,0,0.0,0,0,0,0.413542867,0.3815851807594299,0.0461147427558898,0.02303624153137207
158,0.448018513,5.8761396,library,2.7745266,hatchling,2.0872307,habitat,1.4906181,macrofauna,1.3148029,stalk,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.437051922,0.4306175410747528,0.1059474349021911,0.0937800407409668
159,0.522590115,2.845559,dromedary,2.5476112,Malinois,2.2734768,Border Terrier,1.9340035,Airedale Terrier,1.5373333,tusker,1.2539681,mammal,0.0,0,0.0,0,0.0,0,0,0,0.278415293,0.4998814761638641,0.1252139806747436,0.11292481422424316
160,0.380047432,4.905924,broccoli,4.4269123,durian,2.3909268,antelope,2.3247218,rodent,2.3186848,wheeled vehicle,1.4582008,hare,0.0,0,0.0,0,0.0,0,0,0,0.393390298,0.4701313972473144,0.0669599175453186,0.061977505683898926
161,0.404278498,3.0053484,camera,2.527796,lake,2.203758,sea,1.7259068,cold,1.3268232,breathing device,0.7265222,doggie,0.0,0,0.0,0,0.0,0,0,0,0.305271149,0.373854398727417,0.0921509861946106,0.090401291847229
162,0.502407257,11.853145,bicycle,2.0987048,rickshaw,2.0478973,disc brake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.45659101,0.3897559344768524,0.063068151473999,0.04526245594024658
163,0.518683156,7.435203,temple,6.278172,entrance,2.5739644,stained,2.074081,birdhouse,2.0514896,bell tower,1.9204316,cupola,0.0,0,0.0,0,0.0,0,0,0,0.437140495,0.493008017539978,0.0868604779243469,0.09796082973480225
164,0.354003215,2.5032809,purse,1.5378022,pelt,1.514762,pie,1.4852113,Angora rabbit,1.3451142,body armor,1.3328559,mashed potatoes,0.0,0,0.0,0,0.0,0,0,0,0.314628392,0.2685883045196533,0.0406033396720886,0.020566463470458984
165,0.437125837,3.2538202,gymnastics,2.8852365,bedchamber,2.574153,ship,2.2083786,table tennis,2.0168152,Old English Sheepdog,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.352294236,0.4293835461139679,0.0537154078483581,0.06791043281555176
166,0.404549354,2.8588886,block plane,2.6515028,mortar and pestle,2.4274528,hearth,2.3910162,antique,2.0020194,sea lion,1.6563743,zoo,1.1227895,reptile,0.0,0,0.0,0,0,0,0.353343934,0.3574370443820953,0.0570937395095825,0.03124302625656128
167,0.523069439,6.8469677,vegetable,5.427915,lunch,4.2315583,pottedplant,4.1123323,countryside,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.457717717,0.5080235600471497,0.1452851295471191,0.12322497367858887
168,0.4259823,3.2696593,cypriniform fish,2.4980228,soup,1.8990327,aquarium,1.051785,tusker,1.0503755,monkey,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.368384629,0.3355934023857116,0.0588891506195068,0.04316061735153198
169,0.505471824,3.2258892,mantel,2.915065,attire,2.2042327,"cathedral, indoor",1.6625675,military uniform,1.3900496,ketch,1.3631423,cupola,0.0,0,0.0,0,0.0,0,0,0,0.299287707,0.3992333114147186,0.048902690410614,0.03777951002120972
170,0.442405692,7.525808,entree,7.0691934,bidet,5.401961,washbasin,5.205299,tub,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.530116677,0.4162728488445282,0.0968145132064819,0.08966314792633057
171,0.318160819,4.647712,darkness,3.606049,aquatic theater,2.9315495,worker,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.492314726,0.2664683759212494,0.0392143726348876,0.0388757586479187
172,0.455914312,2.4183507,matted,2.227046,altar,1.9560274,Miniature Schnauzer,1.8597583,Tibetan Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.36796549,0.3791216909885406,0.0761728286743164,0.06320679187774658
173,0.328964371,4.151598,sport,3.8830104,fire truck,3.6915333,tradition,3.4867368,red wine,2.1955397,fireboat,2.1951065,Bedlington Terrier,0.0,0,0.0,0,0.0,0,0,0,0.540412664,0.3243274092674255,0.0580540895462036,0.042661070823669434
174,0.382091461,3.4273055,cowboy hat,3.337565,teapot,2.3771443,camel,1.9377493,Norwegian Elkhound,1.7362555,spitz,1.6902027,earth star fungus,0.0,0,0.0,0,0.0,0,0,0,0.53422612,0.3221501410007477,0.0558081269264221,0.04158174991607666
175,0.431388718,5.4488835,clip,4.869296,bottle,3.5039408,fastener,2.5089614,tube,2.2917514,timepiece,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.303094566,0.395965039730072,0.0637081861495971,0.050020694732666016
176,0.44585803,3.731615,fungus,2.190452,gymnast,1.9850804,percoid fish,1.9531302,bighorn sheep,1.3896283,zoology,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.43817845,0.4582497179508209,0.1011689901351928,0.08986443281173706
177,0.49221509,3.3787088,cat,1.7168957,bear,1.6901562,Curly-coated Retriever,1.6337357,infancy,1.59961,Tibetan Mastiff,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.296504885,0.4790968596935272,0.1188726425170898,0.1111682653427124
178,0.519493841,4.86787,arrangement,4.217077,cabinet,3.4039795,hutch,1.904941,teapot,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.379349768,0.4988725781440735,0.17691570520401,0.17663222551345825
179,0.34929917,3.2847867,aircraft,3.012451,screw,2.672157,cartilaginous fish,2.643444,bell,2.4315712,birdhouse,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.399932981,0.3373098373413086,0.0551288127899169,0.03692018985748291
180,0.331357427,2.1009789,burning,1.672862,scenery,1.5526397,marines,1.20318,cliff,1.1331189,kayak,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.318468571,0.3081315457820892,0.0465385317802429,0.04083430767059326
181,0.358272838,4.2397103,fountain,1.9775734,climb,1.7090394,hunt,1.5349393,railing,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.370378911,0.2847228348255157,0.0759476423263549,0.06165504455566406
182,0.519779997,6.619216,appliance,4.756107,cabinet,3.6858492,furnishing,3.0947318,standing,2.3499856,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.467395633,0.4965279996395111,0.1598698496818542,0.15734165906906128
183,0.505210291,4.0453734,diving,3.699161,fish,2.9282427,shark,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.494251251,0.5057883858680725,0.0987278223037719,0.08305352926254272
184,0.446615824,4.9304466,brass,2.490376,gastropod,1.1962428,quail,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.300323516,0.3648635745048523,0.0881916284561157,0.06613779067993164
185,0.354317865,2.1980836,pot,2.0596743,apse,1.4554801,Vizsla,1.3749778,reptile,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.368047476,0.323665589094162,0.0477736592292785,0.04446256160736084
186,0.354687651,3.395133,jug,2.7941413,attire,1.9478897,rabbit,1.5818821,game bird,1.5064219,yellow lady's slipper,1.1302916,terrier,0.0,0,0.0,0,0.0,0,0,0,0.347350448,0.4033725559711456,0.0576645731925964,0.03582334518432617
187,0.456853202,5.667658,table,3.5267637,dinner,1.9168501,decapod crustacean,1.0508584,arthropod,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.386840254,0.4374185800552368,0.1158534288406372,0.10797274112701416
188,0.387853334,2.8742573,pizza,2.373047,bake,2.1143882,honeycombed,2.0213916,embellishment,1.0307791,Cocker Spaniel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.341174603,0.3534924983978271,0.065830647945404,0.04919701814651489
189,0.41748777,6.2629347,handful,4.469337,gadget,4.368628,cutting,3.5846858,eating,3.1579397,cup,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.501487732,0.4015687704086303,0.093651533126831,0.08862090110778809
190,0.320571646,3.454658,headlight,2.7568748,crash helmet,2.6249948,appliance,2.3983428,beverage,1.2120589,red fox,1.1952865,crab,0.0,0,0.0,0,0.0,0,0,0,0.331597209,0.2888616919517517,0.0237700343132019,0.01851898431777954
191,0.32732367,3.833069,"car interior, backseat",3.408908,fuselage,2.5951843,balloonist,2.1196868,van,1.6873604,lotion,1.4279896,printer,0.0,0,0.0,0,0.0,0,0,0,0.323267192,0.3209156394004822,0.0409315824508667,0.03181922435760498
192,0.362362745,3.073004,kitsch,2.9154706,slide rule,2.438146,pencil case,2.318992,bus,2.2872632,carousel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.362513214,0.373003751039505,0.0385974645614624,0.04113268852233887
193,0.400580096,4.610813,satellite,3.8444698,paper towel,3.7010794,cone,2.9355676,hemisphere,1.7010694,mortar and pestle,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.399412334,0.3442848324775696,0.0576875805854797,0.0368998646736145
194,0.46055683,2.8372111,Border Terrier,2.2564778,Beagle,2.1179967,corgi,2.0810359,lark,1.5402591,dunlin,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.333452553,0.4370662868022918,0.1183425784111023,0.1062663197517395
195,0.547297376,3.9431229,fowl,3.261926,bird of prey,2.458019,hound,1.0113139,primate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.331153095,0.5502818822860718,0.18616783618927,0.15594249963760376
196,0.483866745,4.339474,Yorkshire Terrier,2.5867689,rotisserie,2.2947063,toy spaniel,2.066416,marmoset,1.5342413,weasel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.437105805,0.4344184100627899,0.0793347358703613,0.06566989421844482
197,0.351828683,4.25485,bike,2.796888,safety pin,2.0242305,cart,1.9425726,timepiece,1.8376381,ram (adult male sheep),0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.422244549,0.3086970150470733,0.0595830082893371,0.056510984897613525
198,0.325044974,3.9579396,restroom,3.412625,metro,3.0002127,finisher,2.3455596,rocket-ship,2.0986726,bicycle,0.9950775,harvestman,0.9783693,photocopier,0.0,0,0.0,0,0,0,0.487839639,0.2461867779493332,0.0132958889007568,0.0051250457763671875
199,0.318948869,2.4550397,extreme,1.8023045,shoe store,1.7975798,equipment,0.93088466,scorpion,0.64564115,crocodilian reptile,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.254169077,0.2808999717235565,0.055745780467987,0.05336862802505493
200,0.483380152,9.359941,glacier,6.424598,hike,4.2458057,hill,3.833056,riding,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.426610559,0.4992199838161468,0.15528404712677,0.15913230180740356
201,0.390975265,4.293981,uniform,3.938695,sprinter,2.3613193,sail,1.4751483,bassoon,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.492166847,0.3033990561962127,0.0411033630371093,0.02845942974090576
202,0.376442647,3.1325493,pill bottle,3.073203,crockery,2.04254,toilet,1.9587123,daisy,1.5129904,cup,1.345923,sulphur-crested cockatoo,0.0,0,0.0,0,0.0,0,0,0,0.3748703,0.3203218281269073,0.0819312930107116,0.07116526365280151
203,0.34557989,2.02084,piggy bank,2.0135148,wagon,1.7314088,hog,1.6554648,amphibian,1.5271475,Japanese Chin,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.454181015,0.2952606379985809,0.0322338342666626,0.010530591011047363
204,0.40487847,2.07053,gondola,2.0366554,husky,1.9854169,pool table,1.7121619,boat,1.5142678,kayak,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.330385745,0.3749625086784363,0.0435742735862731,0.034642577171325684
205,0.578233045,6.564464,crust,5.809859,cook,5.1583366,supper,3.7453737,coffee,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.515041709,0.5327058434486389,0.1202147006988525,0.1039467453956604
206,0.333158208,4.361982,apron,2.4467711,garment,1.6269819,barrel,1.3466245,camel,1.3058325,greyhound,1.2233689,Newfoundland dog,0.0,0,0.0,0,0.0,0,0,0,0.281587511,0.3060528039932251,0.0485233068466186,0.03206634521484375
207,0.464711296,3.5348964,hardware,3.3202693,pomegranate,2.9016135,game equipment,2.6880057,fruit,2.317362,horse chestnut seed,1.7535564,photocopier,0.0,0,0.0,0,0.0,0,0,0,0.414938241,0.3925344944000244,0.074294626712799,0.06655555963516235
208,0.539697467,3.0202365,dingo,2.7881174,sled dog,2.7167478,Malinois,2.3797197,gazelle,2.2590456,hummingbird,1.8567795,Treeing Walker Coonhound,1.4798907,Entlebucher Sennenhund,0.0,0,0.0,0,0,0,0.370560616,0.4831297397613525,0.1532635688781738,0.13425052165985107
209,0.371679719,2.9364572,hat,2.6652334,motorcar,2.4896703,camper,1.8153048,poodle,1.7572739,planetarium,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.416037023,0.3157067894935608,0.0603218674659729,0.0407070517539978
210,0.399371376,6.0966988,hackwork,5.904037,clasp,2.6604013,pouch,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.424640834,0.2898840606212616,0.0241572260856628,0.036926984786987305
211,0.365580743,3.1945887,park,2.3787394,suspension bridge,1.7072465,carousel,1.691088,altar,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.356832832,0.2602129876613617,0.0404891371726989,0.029963791370391846
212,0.360374995,3.2823563,bovid,2.814339,pumpkin,2.7079387,dugong,1.7570829,Clumber Spaniel,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.491545886,0.2341881692409515,0.0294166803359985,-0.0010631084442138672
213,0.398535864,4.4172707,facsimile,3.2475514,public transport,2.945593,crossword,2.2955723,ski,1.660814,mobile home,1.3063167,slide rule,0.0,0,0.0,0,0.0,0,0,0,0.380931467,0.3420597016811371,0.0421974658966064,0.042175352573394775
214,0.454829754,3.091888,Kuvasz,2.9024136,Sealyham Terrier,2.8503456,soup,1.9635882,poodle,1.5341616,insect,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.380269825,0.4543125331401825,0.071152925491333,0.05970579385757446
215,0.421727003,2.842228,rhinoceros beetle,2.5369673,turtle,2.2694905,slug,2.0263908,cooking,1.3262253,dial,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.402068377,0.3900296986103058,0.0534603595733642,0.0376666784286499
